sku,store,attribute_set,type,category,root_category,product_websites,brewing,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,ebizmarts_mark_visited,enable_googlecheckout,food_pairing,gallery,gift_message_available,has_options,image,image_label,ingredients,is_imported,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,nice_flowery_sentence,options_container,origins,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tasting_notes,tax_class_id,tea_liquor,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,links_related_sku,links_related_position,links_crosssell_sku,links_crosssell_position,links_upsell_sku,links_upsell_position,associated_sku,associated_default_qty,associated_position,tier_price_website,tier_price_customer_group,tier_price_qty,tier_price_price,group_price_website,group_price_customer_group,group_price_price,media_attribute_id,media_image,media_lable,media_position,media_is_disabled
GOUR0072-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,4g for 200ml of boiling water. Steep for 8 -10 mins.,,,,22/09/2012 12:16:00,,,,,,No,1,"Apple pie, sticky date pudding, cheese cake. ",,,0,,,Black tea blend with dried peaches.,,,,,,,,,Use config,Use config,Summer Peach Iced Tea (100 gr),,,"Tingle your tastebuds with ice-cool, perfectly ripe peaches.  ",Block after Info Column,Mixed origins,,16,0,,,,,,,1,Deep aroma of ripened peaches coupled with a rich fruity flavour.,2,Orange,,,08/01/2015 01:42:00,summer-peach-iced-tea,summer-peach-iced-tea-2363.html,1,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0041,,GOUR0041,,,,,,,,,,,,88,,,1,0
GOUR0072-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,4g for 200ml of boiling water. Steep for 8 -10 mins.,,,,22/09/2012 12:16:00,,,,,,No,1,"Apple pie, sticky date pudding, cheese cake. ",,,0,,,Black tea blend with dried peaches.,,,,,,,,,Use config,Use config,Summer Peach Iced Tea (50 gr),,,"Tingle your tastebuds with ice-cool, perfectly ripe peaches.  ",Block after Info Column,Mixed origins,,8,0,,,,,,,1,Deep aroma of ripened peaches coupled with a rich fruity flavour.,2,Orange,,,08/01/2015 01:41:00,summer-peach-iced-tea,summer-peach-iced-tea-2364.html,1,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0041,,GOUR0041,,,,,,,,,,,,88,,,1,0
GOUR0072,,Default,grouped,Online Store/Tea/Collections,Default Root,base,4g for 200ml of boiling water. Steep for 8 -10 mins.,,,,22/09/2012 12:16:00,,,,,,No,1,"Apple pie, sticky date pudding, cheese cake. ",,,0,,,Black tea blend with dried peaches.,,,,,,,,,,,Summer Peach Iced Tea,,,"Tingle your tastebuds with ice-cool, perfectly ripe peaches.  ",Block after Info Column,Mixed origins,,,0,,,,,,,1,Deep aroma of ripened peaches coupled with a rich fruity flavour.,,Orange,,,08/01/2015 01:41:00,summer-peach-iced-tea,summer-peach-iced-tea-2365.html,4,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0041,0,GOUR0041,0,GOUR0072-02,0,2,,,,,,,,88,,,1,0
ACC0001,,Default,simple,Online Store/Tea/Teaware,Default Root,base,,,,,22/09/2012 12:16:00,,,,,"A hassle-free way to brew, allowing the best flavours to emerge, without having to strain the liquor of tea leaves. Silk is used as a healthier alternative to other materials. ",No,1,,,0,0,,,,,,,,,,,,Use config,Use config,Silken Sachet,,,"Softly woven silken tea sachets deliver the tea's essence to your brew, simply fill each sachet with tea leaves of your choice and steep in hot water. ",Block after Info Column,Japan,,10,0,,,,,,,2,,2,,,,05/03/2015 07:56:00,silken-sachet,silken-sachet.html,4,40,98,0,1,0,0,1,1,1,10000,1,1,1,1,1,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,,,1,0
ACC0008,,Default,simple,Online Store/Tea/Teaware,Default Root,base,,,,,22/09/2012 12:16:00,,,,,"Unglazed ceramic teapots absorb the tea's aroma with each brew, enhancing the following experience with each usage. A common practice is to use each pot for only a particular type of tea.",No,1,,,0,0,,,,,,,,,,,,Use config,Use config,Chinese Yixing Set,,,"Yixing teapots were first created in Jiangsu province, and quickly became coveted amongst Chinese intellectuals in the the 16th century. Return to the oriental roots of tea and embrace the rich history each cup holds. ",Block after Info Column,China,,35,0,,,,,,,2,,2,,,,05/03/2015 07:49:00,chinese-yixing-set,chinese-yixing-set.html,4,350,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,,,1,0
ACC0009,,Default,simple,Online Store/Tea/Teaware,Default Root,base,,,,,22/09/2012 12:16:00,,,,,"Oriental teaware adds a touch of class to tea appreciation, perfect for the tea aficionado. Alternatively, use it as a platform to display your exquisite tea set.",No,1,,,0,0,,,,,,,,,,,,Use config,Use config,Chinese Tea Tray,,,"Complement Yixing tea sets with a tray for the full Gongfu tea experience. Polished and varnished with care, bamboo tea trays collect spills for easier cleaning up. ",Block after Info Column,China,,20,0,,,,,,,2,,2,,,,05/03/2015 07:49:00,chinese-tea-tray,chinese-tea-tray.html,4,200,98,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,,,1,0
ACC0010,,Default,simple,Online Store/Tea/Teaware,Default Root,base,,,,,22/09/2012 12:16:00,,,,,"A modern take on an oriental shape, with sleek glass and silver trimmings. The large infuser allows the tea leaves to unfurl and expand.",,1,,,0,0,,,,,,,,,,,,Use config,Use config,Darcy 0.45l Teapot,,,"A classy and elegant teapot option, the Darcy individual teapot is great for lounging at home, while enjoying a cup of tea.",Block after Info Column,China,,45,0,,,,,,,2,,2,,,,03/09/2013 03:54:00,darcy-0-45l-teapot,darcy-0-45l-teapot.html,4,0,98,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,,,1,0
ACC0002,,Default,simple,Online Store/Tea/Teaware,Default Root,base,,,,,22/09/2012 12:16:00,,,,,"Combining aesthetic appeal with functionality, each piece from the Jenaer Glas Concept series has been intricately designed to suit the needs of the modern kitchen.",No,1,,,0,0,,,,,,,,,,,,Use config,Use config,Jenaer Glas Gourmet 0.4l Teapot,,,"An ideal tool for the tea connoisseur, Jenaer Glas is flavor-neutral and does not discolour. Jenaer Glas�� resistance to extreme temperatures make it a valuable companion to enjoy your beverage with. Jenaer Glas products are dishwasher-friendly.  ",Block after Info Column,Germany,,98,0,,,,,,,2,,2,,,,05/03/2015 07:56:00,jenaer-glas-concept-0-4l-teapot,jenaer-glas-concept-0-4l-teapot.html,4,420,97,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,,,1,0
ACC0003,,Default,simple,Online Store/Tea/Teaware,Default Root,base,,,,,22/09/2012 12:16:00,,,,,"Combining aesthetic appeal with functionality, each piece from the Jenaer Glas Concept series has been intricately designed to suit the needs of the modern kitchen.",,1,,,0,0,,,,,,,,,,,,Use config,Use config,Jenaer Glas Concept 1.3l Teapot,,,"An ideal tool for the tea connoisseur, Jenaer Glas is flavor-neutral and does not discolour. Jenaer Glas�� resistance to extreme temperatures make it a valuable companion to enjoy your beverage with. Jenaer Glas products are dishwasher-friendly.  ",Block after Info Column,Germany,,128,0,,,,,,,2,,2,,,,10/03/2014 09:29:00,jenaer-glas-concept-1-3l-teapot,jenaer-glas-concept-1-3l-teapot.html,4,660,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,,,2,0
ACC0004,,Default,simple,Online Store/Tea/Teaware,Default Root,base,,,,,22/09/2012 12:16:00,,,,,"Combining aesthetic appeal with functionality, each piece from the Jenaer Glas Concept series has been intricately designed to suit the needs of the modern kitchen.",,1,,,0,0,,,,,,,,,,,,Use config,Use config,Jenaer Glas Gourmet 5oz Tea Cup Set,,,"An ideal tool for the tea connoisseur, Jenaer Glas is flavor-neutral and does not discolour. Jenaer Glas�� resistance to extreme temperatures make it a valuable companion to enjoy your beverage with. Jenaer Glas products are dishwasher-friendly.  
Comes in a set of 2 teacups and saucers.",Block after Info Column,Germany,,60,0,,,,24/04/2013 00:00:00,,,2,,2,,,,10/03/2014 09:26:00,jenaer-glas-concept-5oz-tea-cup-set,jenaer-glas-concept-5oz-tea-cup-set.html,4,350,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,,,1,0
ACC0005,,Default,simple,Online Store/Tea/Teaware,Default Root,base,,,,,22/09/2012 12:16:00,,,,,Finer appreciation of beverages with this modern line of beverage accessories for the tea enthusiast.  Various specially-designed forms open up the palate to the nuances among different teas.,No,1,,,0,0,,,,,,,,,,,,Use config,Use config,Jenaer Glas Good Mood 1.0l Teapot,,,"An ideal tool for the tea connoisseur, Jenaer Glas is flavor-neutral and does not discolour. Jenaer Glas�� resistance to extreme temperatures make it a valuable companion to enjoy your beverage with. Jenaer Glas products are dishwasher-friendly.  ",Block after Info Column,Germany,,108,0,,,,,,,2,,2,,,,05/03/2015 07:54:00,jenaer-glas-good-mood-1-5l-teapot,jenaer-glas-good-mood-1-5l-teapot.html,4,500,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,,,1,0
ACC0006,,Default,simple,Online Store/Tea/Teaware,Default Root,base,,,,,22/09/2012 12:17:00,,,,,Finer appreciation of beverages with this modern line of beverage accessories for the tea enthusiast.  Various designed forms open up the palate to the nuances among different teas.,No,1,,,0,0,,,,,,,,,,,,Use config,Use config,Jenaer Glas Good Mood Single Serve 0.4l Teapot,,,"An ideal tool for the tea connoisseur, Jenaer Glas is flavor-neutral and does not discolour. Jenaer Glas�� resistance to extreme temperatures make it a valuable companion to enjoy your beverage with. Jenaer Glas products are dishwasher-friendly.  ",Block after Info Column,Germany,,78,0,,,,,,,2,,2,,,,05/03/2015 07:52:00,jenaer-glas-good-mood-single-serve-teapot,jenaer-glas-good-mood-single-serve-teapot.html,4,420,97,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,,,2,0
ACC0007,,Default,simple,Online Store/Tea/Teaware,Default Root,base,,,,,22/09/2012 12:17:00,,,,,Finer appreciation of beverages with this modern line of beverage accessories for the tea enthusiast.  Various designed forms open up the palate to the nuances among different teas.,,1,,,0,0,,,,,,,,,,,,Use config,Use config,Jenaer Glas Concept 5oz Tea Cup Set,,,"An ideal tool for the tea connoisseur, Jenaer Glas is flavor-neutral and does not discolour. A mix of stainless steel and glass, Jenaer Glas�� resistance to extreme temperatures make it a valuable companion to enjoy your beverage with. Jenaer Glas products are dishwasher-friendly.
Comes in a set of 2 teacups and saucer. ",Block after Info Column,Germany,,45,0,,,,,,,2,,2,,,,10/03/2014 09:30:00,jenaer-glas-gourmet-5oz-tea-cup-set,jenaer-glas-gourmet-5oz-tea-cup-set.html,4,390,99,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,,,2,0
ACC0011,,Default,simple,Online Store/Tea/Teaware,Default Root,base,,,,,22/09/2012 12:17:00,,,,,"3 different glasses with time periods of 3, 4 and 5 minutes ensure that the tea's fragrance does not slip away.",No,1,,,0,0,,,,,,,,,,,,Use config,Use config,Tea Timer,,,"Different teas require different steeping times for the notes to emerge. Enjoy tea after it has been brewed to perfection at its optimum steeping time, as the liquor begins to exude its subtle fragrance. ",Block after Info Column,Germany,,25,0,,,,,,,2,,2,,,,05/03/2015 07:48:00,tea-timer,tea-timer.html,4,190,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,,,2,0
ACC0012,,Default,simple,Online Store/Tea/Teaware,Default Root,base,,,,,16/05/2013 09:34:00,,,,,"Combining aesthetic appeal with functionality, each piece from the Jenaer Glas Concept series has been intricately designed to suit the needs of the modern kitchen.",No,1,,,0,0,,,,,,,,,,,,Use config,Use config,Jenaer Glas Gourmet 1.5l Teapot,,,"An ideal tool for the tea connoisseur, Jenaer Glas is flavor-neutral and does not discolour. Jenaer Glas�� resistance to extreme temperatures make it a valuable companion to enjoy your beverage with. Jenaer Glas products are dishwasher-friendly.  ",Block after Info Column,Germany,,188,0,,,,,,,2,,2,,,,05/03/2015 07:48:00,jenaer-glas-concept-1-5l-teapot,jenaer-glas-concept-1-5l-teapot.html,4,640,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,88,,,2,0
GOUR0073,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,09/09/2013 07:01:00,,,,,,No,1,"Roasted chicken or turkey, apple baked desserts, soft cheese, milk chocolate.",,,0,,,Black tea scented with bergamot.,,,,,,,,,,,Earl Grey Classic Black Tea,,,"A classic tea fused with the natural oil of Calabrian bergamot. The tea continues to catch the fancy of both novices and connoisseurs alike.
",Block after Info Column,Sri Lanka,,,0,,,,,,,1,Full bodied tea with a citrusy aroma and soft undertones.,,Copper red,,,24/02/2015 06:42:00,earl-grey-classic,earl-grey-classic.html,4,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,ART0007,0,ART0007,0,GOUR0073-02,0,2,,,,,,,,88,,,1,0
GOUR0073-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,09/09/2013 07:33:00,,,,,,No,1,"Roasted chicken or turkey, baked apple desserts, soft cheese and milk chocolate.",,,0,,/,Black tea scented with bergamot.,,,,,,,,,Use config,Use config,Earl Grey Classic (10 gr),,,Indulge in the quintessential English afternoon favourite flavoured with cream for a smoother finish.,Block after Info Column,Sri Lanka,,5,0,,,/,,,,2,"Full bodied tea. Floral aroma fades to citrus notes, with a medium finish. ",2,Copper red,,/,08/01/2015 02:46:00,earl-grey-classic,earl-grey-classic-1420.html,1,20,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0007,,ART0007,,,,,,,,,,,,88,,,1,0
GOUR0073-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,09/09/2013 07:38:00,,,,,,No,1,"Cr���me brulee, fruit tarts, custard desserts, white chocolate",,,0,,/,Black tea scented with bergamot and vanilla.,,,,,,,,,Use config,Use config,Earl Grey Classic (100 gr),,,Indulge in the quintessential English afternoon favourite flavoured with cream for a smoother finish.,Block after Info Column,Sri Lanka,,16,0,,,/,24/02/2015 00:00:00,12.8,,1,"Medium bodied tea. Floral aroma fades to citrus notes, with a medium finish. A tinge of vanilla cream back note.",2,Copper red,,/,24/02/2015 06:42:00,earl-grey-classic,earl-grey-classic-1421.html,1,110,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0007,,ART0007,,,,,,,,,,,,88,,,1,0
ART0014,,Default,simple,Online Store,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 3 -4 mins.,,,,01/11/2013 01:43:00,,,,,,No,1,Excellent with dark and milk chocolate dessert.,,0,0,,,Organic South African Bush Tea with Madagascan Cacao and Caramel.,,,,"Made from organic South African Bush Tea with Madagascan Cacao and Caramel, taste the rich chocolate note and undertones of toasty nut that leaves a lingering creamy finish on the palate. ",,Caffeine-Free Tea | Azteca d'Oro | Artisan Selection | Chocolate Tea,,,Use config,Use config,Azteca d'Oro Caffeine-Free Tea,01/11/2013 00:00:00,,"The ultimate delicacy for indulgence with the world's most popular dessert, cacao.",Block after Info Column,South Africa,,16.6,0,,,,24/02/2015 00:00:00,13.28,,1,Rich chocolate note and undertones of toasty nut; with a lingering creamy finish.,2,Copper Red,,,24/02/2015 06:40:00,azteca-d-oro,azteca-d-oro.html,4,200,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0015,0,ART0015,0,,,,,,,,,,,88,,,1,0
ART0015,,Default,simple,Online Store,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 3 -4 mins.,,,,01/11/2013 02:12:00,,,,,,No,1,Roasted chicken with grilled coconut and pineapple,,0,0,,,"Organic South African Bush Tea with Pineapple, Mango and Basil.",,,,"A 2014 award winning tea. Made from organic South African Bush Tea with Pineapple, Mango and Basil. This caffeine-free tea has an attractive top note of ripened tropical fruits with a light acidity and a refreshing hint of herbs on finish",,Caffeine-Free Tea | Coba Cabana | Artisan Selection | Award-Winning Tea,,,Use config,Use config,Coba Cabana�� Caffeine-Free Tea,01/11/2013 00:00:00,,"<p><span style=""font-size: small;"">A&nbsp;<strong></strong><span style=""text-decoration: underline;""><strong><a title=""2014 Great Taste Awards"" href=""http://greattasteawards.co.uk/2014-winners/?product_producer_name=gryphon+tea&amp;category=&amp;rating="" target=""_blank"">2014 Great Taste Awards Winner</a></strong></span>, t<span style=""font-size: small;"">his is what the judges had to say:&nbsp; </span>
<p><span style=""font-size: small;""><span style=""font-size: small;""><span style=""font-size: medium;""><em style=""font-size: 14px;"">""<strong>A lovely fruity aroma with a wonderful mix of Pineapple and Mint""</strong></em></span></span></span></p>",Block after Info Column,South Africa,,16.6,0,,,,,,,1,Attractive top note of ripened tropical fruits; light acidity with a refreshing hint of herbs on finish.,2,Light gold,,,06/01/2015 04:54:00,coba-cabanatm,coba-cabanatm.html,4,200,0,0,1,0,0,1,1,1,0,1,0,,1,0,0,1,1,0,1,0,0,,,ART0014,0,ART0014,0,,,,,,,,,,,88,,,2,0
ART0016,,Default,simple,Online Store,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 3 -4 mins.,,,,01/11/2013 02:49:00,,,,,,No,1,Baked or grilled fish with tomatoes and red pepper puree,,0,0,,,"Organic South African Bush Tea with Tomato, Carrot and Beetroot.",,,,"A 2014 award winning tea. Made from organic South African Bush Tea with Tomato, Carrot and Beetroot, this is the perfect pick-me-up tea that is caffeine-free and is genuinely interesting and surprising",,Caffeine-Free Tea | Tomatino | Artisan Selection | Award-Winning Tea,,,Use config,Use config,Tomatino�� Caffeine-Free Tea,01/11/2013 00:00:00,,"<p><span style=""font-size: small;"">A&nbsp;<strong></strong><span style=""text-decoration: underline;""><strong><a title=""2014 Great Taste Awards"" href=""http://greattasteawards.co.uk/2014-winners/?product_producer_name=gryphon+tea&amp;category=&amp;rating="" target=""_blank"">2014 Great Taste Awards Winner</a></strong></span>, t<span style=""font-size: small;"">his is what the judges had to say:&nbsp; </span>
<p><span style=""font-size: small;""><span style=""font-size: small;""><span style=""font-size: medium;""><em style=""font-size: 14px;"">""<strong>The top note of Tomato makes the whole experience most refreshing. A perfect mid-morning pick-me-up that is genuinely interesting and surprising</strong>""</em></span></span></span></p>",Block after Info Column,South Africa,,16.6,0,,,,,,,1,"Succulent top note of tomatoes and carrots, with luscious layering of sweet acidity and savory resonance; finished with an uplifting burst of citrus",2,Brick Red,,,06/01/2015 04:48:00,tomatinotm,tomatinotm.html,4,200,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0014,0,ART0014,0,,,,,,,,,,,88,,,2,0
ART0017,,Default,simple,Online Store,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 3 -4 mins.,,,,01/11/2013 02:55:00,,,,,,No,1,"Apple crumble, passion fruit souffl̩ and vanilla panna cotta.",,0,0,,,Organic South African Bush Tea with Passion Fruit and Apple.,,,,"Allow your taste buds to be seduced by the romantic blend of sweet South African honeybush, enlivened with delicious red apple and tangy notes of passion fruit, orange peel and pomegranate flowers",,Caffeine-Free Tea | Mogambo | Artisan Selection | Rooibos Tea,,,Use config,Use config,Mogambo Caffeine-Free Tea,,,Romantic blend of sweet South African honeybush enlivened with tangy notes of passion fruit.,Block after Info Column,South Africa,,16.6,0,,,,,,,1,Tangy juicy aroma with moderate acidity; finished with a delightful fruity sensation.,2,Copper,,,06/01/2015 09:51:00,mogambo,mogambo.html,4,200,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0014,0,ART0014,0,,,,,,,,,,,88,,,1,0
PR-0001,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,20/11/2013 08:26:00,,,,,,,1,,,0,0,,,,,,,,,,,,Use config,Use config,Lunar Gift Set,20/01/2014 00:00:00,30/01/2014 00:00:00,"Celebrate the Lunar New Year with trio of Yuzu Kukicha, Lucky Bamboo and Milky Oolong.",Block after Info Column,Mixed Origin,,48,0,,,,,,,2,"Yuzu Kukicha - Freshly roasted organic sencha twigs with autumnal harvest of yuzu.

Lucky Bamboo - A refreshing green tea blend of bamboo amidst luscious notes of strawberry, orange and mint.

Milky Oolong - Oriental handspun silky oolong with aromas of milk and cream, balanced with delicate notes of hyacinth.",2,,,,17/02/2014 02:14:00,lunar-gift-set,lunar-gift-set.html,4,320,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0029,0,GOUR0029,0,,,,,,,,,,,88,,,3,0
PR0002,,Default,simple,Promo Products,Default Root,base,,,,,27/11/2013 04:49:00,,,,,,,1,,,,0,,,"Pearl of the Orient, Marrakesh Mint, Hanami, Osmanthus Sencha, Contessa Grey, Earl Grey Lavender, British Breakfast Tea, Straits Chai, Chamomile Dream, Lemon Ginger Mint",,,,,,,,,Use config,Use config,Treasures (Promo),,,"An assortment of 10 types of green, black and herb teas from the Artisan Selection.",Block after Info Column,,,15.85,0,,,,,,,2,,2,,,,06/12/2013 16:09:00,treasures-promo,treasures-promo.html,2,130,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,88,,,1,0
GOUR0041-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,11/12/2013 03:50:00,,,,,,,1,"Fruit tarts, baked poultry, dried fruits and nuts",,,0,,/,Green bush and rooibos tea with peach bits.,,,,,,,,,Use config,Use config,Peach Nectar (1 kg),,,"Ambrosial infusion of ripe peaches and rooibos, a drink fit for the gods. Naturally caffeine-free",Block after Info Column,South Africa,,100,0,,,/,,,,1,"Fruity aroma of sweet, luscious peaches coupled with a touch of creaminess. ",2,Copper,,/,11/12/2013 05:53:00,peach-nectar,peach-nectar-2620.html,1,1000,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0039,,GOUR0039,,,,,,,,,,,,88,,,1,0
GOUR0073-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,28/01/2014 02:32:00,,,,,,No,1,"Cr���me brulee, fruit tarts, custard desserts, white chocolate",,,0,,,Black tea scented with bergamot and vanilla.,,,,,,,,,Use config,Use config,Earl Grey Classic (50 gr),,,Indulge in the quintessential English afternoon favourite flavoured with cream for a smoother finish.,Block after Info Column,Sri Lanka,,8,0,,,,24/02/2015 00:00:00,6.4,,1,"Medium bodied tea. Floral aroma fades to citrus notes, with a medium finish. A tinge of vanilla cream back note.",2,Copper red,,,24/02/2015 06:41:00,earl-grey-classic-50-gr,earl-grey-classic-50-gr.html,1,50,99,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
