sku,store,attribute_set,type,category,root_category,product_websites,brewing,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,ebizmarts_mark_visited,enable_googlecheckout,food_pairing,gallery,gift_message_available,has_options,image,image_label,ingredients,is_imported,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,nice_flowery_sentence,options_container,origins,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tasting_notes,tax_class_id,tea_liquor,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
GOUR0053,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Creamy desserts like panna cotta or cream cakes, scones. ",,,0,,,"Fruit tisane of blueberries, apples, flowers and yoghurt. Best served cold and with sugar.",,,,,,,,,,,Blueberry Yoghurt Fruit Tisane Tea,,,"A refreshing fruity treat, balanced by the richness of yoghurt. Perfect for a relaxing afternoon.",Block after Info Column,Mixed origins,,,0,test description,,,,,,Enabled,Tart notes of blueberries accompanied by a floral aroma and a creamy finish.,None,Deep Pink,,,24/02/2015 08:05:00,blueberry-yoghurt,blueberry-yoghurt-2303.html,"Catalog, Search",,0,0,1,0,0,1,1,1,10000,1,1,1,1,0,0,0,1,0,1,0,0,,,GOUR0051,0,GOUR0051,0,GOUR0053-02,0,2,,,,,,,,88,,,1,0
GOUR0054-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Peanut butter, tomato-base pasta, apple pastries",,,0,,,"Fruit tisane of candied pear, berries and hibiscus.",,,,,,,,,Use config,Use config,Cherry Cassis (10 gr),,,"Fruit bowl of fresh cherries and blackcurrant. Recommended as an iced tea, best served slightly sweetened.",Block after Info Column,Germany,,5,0,test description,,,,,,Disabled,Tartness of berries that is fruity and sweet with notes of blackcurrant.,Taxable Goods,Deep Pink,,,07/01/2015 10:03:00,cherry-cassis,cherry-cassis.html,Not Visible Individually,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0041,,GOUR0041,,,,,,,,,,,,88,,,1,0
GOUR0054-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Peanut butter, tomato-base pasta, apple pastries",,,0,,,"Fruit tisane of candied pear, berries and hibiscus.",,,,,,,,,Use config,Use config,Cherry Cassis (100 gr),,,"Fruit bowl of fresh cherries and blackcurrant. Recommended as an iced tea, best served slightly sweetened.",Block after Info Column,Germany,,16,0,test description,,,09/01/2015 00:00:00,,,Enabled,Tartness of berries that is fruity and sweet with notes of blackcurrant.,Taxable Goods,Deep Pink,,,24/02/2015 08:08:00,cherry-cassis,cherry-cassis-2280.html,Not Visible Individually,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0041,,GOUR0041,,,,,,,,,,,,88,,,1,0
GOUR0054-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Peanut butter, tomato-base pasta, apple pastries",,,0,,,"Fruit tisane of candied pear, berries and hibiscus.",,,,,,,,,Use config,Use config,Cherry Cassis (50 gr),,,"Fruit bowl of fresh cherries and blackcurrant. Recommended as an iced tea, best served slightly sweetened.",Block after Info Column,Germany,,8,0,test description,,,09/01/2015 00:00:00,,,Enabled,Tartness of berries that is fruity and sweet with notes of blackcurrant.,Taxable Goods,Deep Pink,,,24/02/2015 08:08:00,cherry-cassis,cherry-cassis-2281.html,Not Visible Individually,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0041,,GOUR0041,,,,,,,,,,,,88,,,1,0
GOUR0054,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Peanut butter, tomato-base pasta, apple pastries",,,0,,,"Fruit tisane of candied pear, berries and hibiscus.",,,,,,,,,,,Cherry Cassis Fruit Tisane Tea,,,"Fruit bowl of fresh cherries and blackcurrant. Recommended as an iced tea, best served slightly sweetened.",Block after Info Column,Germany,,,0,test description,,,,,,Enabled,Tartness of berries that is fruity and sweet with notes of blackcurrant.,None,Deep Pink,,,24/02/2015 08:08:00,cherry-cassis,cherry-cassis-2282.html,"Catalog, Search",,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0044,0,GOUR0044,0,GOUR0054-02,0,2,,,,,,,,88,,,1,0
GOUR0055-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Grilled prawns, chicken, roasted bell peppers, stir fried asparagus",,,0,,,"Fruit Tisane of apples, oranges, rose hips, verbena, marigold and peaches.",,,,,,,,,Use config,Use config,Fruit Symphony (10 gr),,,A harmonious blend merging the zing of fruits with the light sweetness of herbs.,Block after Info Column,Mixed origins,,5,0,test description,,,,,,Disabled,"Zesty, citrusy and herbaceous with notes of lemongrass, leaving a lingering sweetness on the palate. ",Taxable Goods,Gold,,,07/01/2015 09:58:00,fruit-symphony,fruit-symphony.html,Not Visible Individually,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0008,,ART0008,,,,,,,,,,,,88,,,1,0
GOUR0055-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Grilled prawns, chicken, roasted bell peppers, stir fried asparagus",,,0,,,"Fruit Tisane of apples, oranges, rose hips, verbena, marigold and peaches.",,,,,,,,,Use config,Use config,Fruit Symphony (100 gr),,,A harmonious blend merging the zing of fruits with the light sweetness of herbs.,Block after Info Column,Mixed origins,,16,0,test description,,,09/01/2015 00:00:00,,,Enabled,"Zesty, citrusy and herbaceous with notes of lemongrass, leaving a lingering sweetness on the palate. ",Taxable Goods,Gold,,,24/02/2015 08:56:00,fruit-symphony,fruit-symphony-2300.html,Not Visible Individually,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0008,,ART0008,,,,,,,,,,,,88,,,1,0
GOUR0055-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Grilled prawns, chicken, roasted bell peppers, stir fried asparagus",,,0,,,"Fruit Tisane of apples, oranges, rose hips, verbena, marigold and peaches.",,,,,,,,,Use config,Use config,Fruit Symphony (50 gr),,,A harmonious blend merging the zing of fruits with the light sweetness of herbs.,Block after Info Column,Mixed origins,,8,0,test description,,,09/01/2015 00:00:00,,,Enabled,"Zesty, citrusy and herbaceous with notes of lemongrass, leaving a lingering sweetness on the palate. ",Taxable Goods,Gold,,,24/02/2015 08:53:00,fruit-symphony,fruit-symphony-2301.html,Not Visible Individually,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0008,,ART0008,,,,,,,,,,,,88,,,1,0
GOUR0055,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Grilled prawns, chicken, roasted bell peppers, stir fried asparagus",,,0,,,"Fruit Tisane of apples, oranges, rose hips, verbena, marigold and peaches.",,,,,,,,,,,Fruit Symphony Fruit Tisane Tea,,,A harmonious blend merging the zing of fruits with the light sweetness of herbs.,Block after Info Column,Mixed origins,,,0,test description,,,,,,Enabled,"Zesty, citrusy and herbaceous with notes of lemongrass, leaving a lingering sweetness on the palate. ",None,Gold,,,24/02/2015 08:57:00,fruit-symphony,fruit-symphony-2302.html,"Catalog, Search",,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0044,0,GOUR0044,0,GOUR0055-02,0,2,,,,,,,,88,,,1,0
GOUR0056-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Parma ham, goat's cheese, brie and camembert, tomato-base pasta",,,0,,,"Fruit tisane of apples, melons and mangosteen.",,,,,,,,,Use config,Use config,Melon & Mangosteen (10 gr),,,"Relish in the lightest, freshest flavours of summer with a zesty fruit salad.",Block after Info Column,Germany,,5,0,test description,,,,,,Disabled,Pleasant balance of sweet and sour. Notes of cantaloupe with underlying hints of apple.,Taxable Goods,Pale yellow,,,07/01/2015 09:55:00,melon-mangosteen,melon-mangosteen.html,Not Visible Individually,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0005,,GOUR0005,,,,,,,,,,,,88,,,1,0
GOUR0056-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Parma ham, goat's cheese, brie and camembert, tomato-base pasta",,,0,,,"Fruit tisane of apples, melons and mangosteen.",,,,,,,,,Use config,Use config,Melon & Mangosteen (100 gr),,,"Relish in the lightest, freshest flavours of summer with a zesty fruit salad.",Block after Info Column,Germany,,16,0,test description,,,09/01/2015 00:00:00,,,Enabled,Pleasant balance of sweet and sour. Notes of cantaloupe with underlying hints of apple.,Taxable Goods,Pale yellow,,,24/02/2015 08:59:00,melon-mangosteen,melon-mangosteen-2306.html,Not Visible Individually,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0005,,GOUR0005,,,,,,,,,,,,88,,,1,0
GOUR0056-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Parma ham, goat's cheese, brie and camembert, tomato-base pasta",,,0,,,"Fruit tisane of apples, melons and mangosteen.",,,,,,,,,Use config,Use config,Melon & Mangosteen (50 gr),,,"Relish in the lightest, freshest flavours of summer with a zesty fruit salad.",Block after Info Column,Germany,,8,0,test description,,,09/01/2015 00:00:00,,,Enabled,Pleasant balance of sweet and sour. Notes of cantaloupe with underlying hints of apple.,Taxable Goods,Pale yellow,,,24/02/2015 08:59:00,melon-mangosteen,melon-mangosteen-2307.html,Not Visible Individually,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0005,,GOUR0005,,,,,,,,,,,,88,,,1,0
GOUR0056,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Parma ham, goat's cheese, brie and camembert, tomato-base pasta",,,0,,,"Fruit tisane of apples, melons and mangosteen.",,,,,,,,,,,Melon & Mangosteen Fruit Tisane Tea,,,"Relish in the lightest, freshest flavours of summer with a zesty fruit salad.",Block after Info Column,Germany,,,0,test description,,,,,,Enabled,Pleasant balance of sweet and sour. Notes of cantaloupe with underlying hints of apple.,None,Pale yellow,,,24/02/2015 08:58:00,melon-mangosteen,melon-mangosteen-2308.html,"Catalog, Search",,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,0,0,1,0,1,0,0,,,GOUR0024,0,GOUR0024,0,GOUR0056-02,0,2,,,,,,,,88,,,1,0
GOUR0057-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Goat's cheese, salmon, marinated olives, butter cookies, tomato-base pasta",,,0,,,"Fruit tisane of peaches, hibiscus, rose hips, apples and berries.",,,,,,,,,Use config,Use config,Peach Melba (10 gr),,,Quench your parched throat with a beverage specially created for hot summer days. Best served cold.,Block after Info Column,Mixed origins,,5,0,test description,,,,,,Disabled,Pronounced fragrance of peach coupled with a fruity tartness on the palate.,Taxable Goods,Deep pink,,,07/01/2015 09:52:00,peach-melba,peach-melba.html,Not Visible Individually,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0041,,GOUR0041,,,,,,,,,,,,88,,,1,0
GOUR0057-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Goat's cheese, salmon, marinated olives, butter cookies, tomato-base pasta",,,0,,,"Fruit tisane of peaches, hibiscus, rose hips, apples and berries.",,,,,,,,,Use config,Use config,Peach Melba (100 gr),,,Quench your parched throat with a beverage specially created for hot summer days. Best served cold.,Block after Info Column,Mixed origins,,16,0,test description,,,09/01/2015 00:00:00,,,Enabled,Pronounced fragrance of peach coupled with a fruity tartness on the palate.,Taxable Goods,Deep pink,,,24/02/2015 09:00:00,peach-melba,peach-melba-2309.html,Not Visible Individually,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0041,,GOUR0041,,,,,,,,,,,,88,,,1,0
GOUR0057-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Goat's cheese, salmon, marinated olives, butter cookies, tomato-base pasta",,,0,,,"Fruit tisane of peaches, hibiscus, rose hips, apples and berries.",,,,,,,,,Use config,Use config,Peach Melba (50 gr),,,Quench your parched throat with a beverage specially created for hot summer days. Best served cold.,Block after Info Column,Mixed origins,,8,0,test description,,,09/01/2015 00:00:00,,,Enabled,Pronounced fragrance of peach coupled with a fruity tartness on the palate.,Taxable Goods,Deep pink,,,24/02/2015 08:59:00,peach-melba,peach-melba-2310.html,Not Visible Individually,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0041,,GOUR0041,,,,,,,,,,,,88,,,1,0
GOUR0057,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Goat's cheese, salmon, marinated olives, butter cookies, tomato-base pasta",,,0,,,"Fruit tisane of peaches, hibiscus, rose hips, apples and berries.",,,,,,,,,,,Peach Melba Fruit Tisane Tea,,,Quench your parched throat with a beverage specially created for hot summer days. Best served cold.,Block after Info Column,Mixed origins,,,0,test description,,,,,,Enabled,Pronounced fragrance of peach coupled with a fruity tartness on the palate.,None,Deep pink,,,24/02/2015 09:00:00,peach-melba,peach-melba-2311.html,"Catalog, Search",,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,1,0,1,0,0,,,GOUR0041,0,GOUR0041,0,GOUR0057-02,0,2,,,,,,,,88,,,1,0
GOUR0058-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Blue cheese, custard pudding, dried fruits and nuts",,,0,,,"A fruit tisane of rosehips, nougat bits, apples, blueberries and hibiscus flowers.",,,,,,,,,Use config,Use config,Plum Nougat (10 gr),,,"Expressing the dreamy sweetness of the sugar plum fairy from ""The Nutcracker"".",Block after Info Column,Germany,,5,0,test description,,,,,,Disabled,"Sweet and tangy on the palate with nutty, creamy mid notes of almond, finishing with a mild floral aroma on the palate. ",Taxable Goods,Deep pink,,,07/01/2015 09:49:00,plum-nougat,plum-nougat.html,Not Visible Individually,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0039,,GOUR0039,,,,,,,,,,,,88,,,1,0
GOUR0058-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Blue cheese, custard pudding, dried fruits and nuts",,,0,,,"A fruit tisane of rosehips, nougat bits, apples, blueberries and hibiscus flowers.",,,,,,,,,Use config,Use config,Plum Nougat (100 gr),,,"Expressing the dreamy sweetness of the sugar plum fairy from ""The Nutcracker"".",Block after Info Column,Germany,,16,0,test description,,,09/01/2015 00:00:00,,,Enabled,"Sweet and tangy on the palate with nutty, creamy mid notes of almond, finishing with a mild floral aroma on the palate. ",Taxable Goods,Deep pink,,,24/02/2015 09:01:00,plum-nougat,plum-nougat-2305.html,Not Visible Individually,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0039,,GOUR0039,,,,,,,,,,,,88,,,1,0
GOUR0058-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Blue cheese, custard pudding, dried fruits and nuts",,,0,,,"A fruit tisane of rosehips, nougat bits, apples, blueberries and hibiscus flowers.",,,,,,,,,Use config,Use config,Plum Nougat (50 gr),,,Expressing the dreamy sweetness of the sugar plum fairy from &quot;The Nutcracker&quot;.,Block after Info Column,Germany,,8,0,test description,,,09/01/2015 00:00:00,,,Enabled,"Sweet and tangy on the palate with nutty, creamy mid notes of almond, finishing with a mild floral aroma on the palate. ",Taxable Goods,Deep pink,,,24/02/2015 09:01:00,plum-nougat,plum-nougat-2306.html,Not Visible Individually,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0039,,GOUR0039,,,,,,,,,,,,88,,,1,0
GOUR0059-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:14:00,,,,,test description,No,1,"Salami, paella, cinnamon rolls, gruyere cheese and emmental cheese",,,0,,,"Fruit tisane of apples, oranges, elderberries, bourbon vanilla and rosehips. ",,,,,,,,,Use config,Use config,Sangria (10 gr),,,An inviting glass of Spanish revelry. Refreshing concoction of mixed summer fruits.,Block after Info Column,Mixed Origins,,5,0,test description,,,,,,Disabled,Fruity aroma of apples and oranges. Slightly tart.,Taxable Goods,Copper,,,07/01/2015 09:38:00,sangria,sangria.html,Not Visible Individually,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0041,,GOUR0041,,,,,,,,,,,,88,,,1,0
GOUR0059-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:15:00,,,,,test description,No,1,"Salami, paella, cinnamon rolls, gruyere cheese and emmental cheese",,,0,,,"Fruit tisane of apples, oranges, elderberries, bourbon vanilla and rosehips. ",,,,,,,,,Use config,Use config,Sangria (100 gr),,,An inviting glass of Spanish revelry. Refreshing concoction of mixed summer fruits.,Block after Info Column,Mixed Origins,,16,0,test description,,,09/01/2015 00:00:00,,,Enabled,Fruity aroma of apples and oranges. Slightly tart.,Taxable Goods,Copper,,,24/02/2015 09:02:00,sangria,sangria-2322.html,Not Visible Individually,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0041,,GOUR0041,,,,,,,,,,,,88,,,1,0
GOUR0059-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:15:00,,,,,test description,No,1,"Salami, paella, cinnamon rolls, gruyere cheese and emmental cheese",,,0,,,"Fruit tisane of apples, oranges, elderberries, bourbon vanilla and rosehips. ",,,,,,,,,Use config,Use config,Sangria (50 gr),,,An inviting glass of Spanish revelry. Refreshing concoction of mixed summer fruits.,Block after Info Column,Mixed Origins,,8,0,test description,,,09/01/2015 00:00:00,,,Enabled,Fruity aroma of apples and oranges. Slightly tart.,Taxable Goods,Copper,,,24/02/2015 09:02:00,sangria,sangria-2323.html,Not Visible Individually,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0041,,GOUR0041,,,,,,,,,,,,88,,,1,0
GOUR0059,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:15:00,,,,,test description,No,1,"Salami, paella, cinnamon rolls, gruyere cheese and emmental cheese",,,0,,,"Fruit tisane of apples, oranges, elderberries, bourbon vanilla and rosehips. ",,,,,,,,,,,Sangria Fruit Tisane Tea,,,An inviting glass of Spanish revelry. Refreshing concoction of mixed summer fruits.,Block after Info Column,Mixed Origins,,,0,test description,,,,,,Enabled,Fruity aroma of apples and oranges. Slightly tart.,None,Copper,,,24/02/2015 09:03:00,sangria,sangria-2324.html,"Catalog, Search",,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0054,0,GOUR0054,0,GOUR0059-02,0,2,,,,,,,,88,,,1,0
GOUR0060-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,22/09/2012 12:15:00,,,,,test description,No,1,"Blue cheese, parmesan cheese, dark chocolate, pavlova, almonds",,,0,,,"Fruit tisane of strawberries, hibiscus, rosehips and apple.",,,,,,,,,Use config,Use config,Strawberry Cream (10 gr),,,"Pamper yourself with the taste of luscious garden strawberries dipped in rich, smooth cream. ",Block after Info Column,Mixed origins,,5,0,test description,,,,,,Disabled,Light and creamy with a hint of tartness from the strawberries.,Taxable Goods,Light ruby red,,,07/01/2015 09:35:00,strawberry-cream,strawberry-cream.html,Not Visible Individually,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0041,,GOUR0041,,,,,,,,,,,,88,,,1,0
